DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID,Division,Qualification,Source,Battery
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,100.619401866120995,-81.705339952467568,29.180019925377909,0.000000000000000,6/10/2025 8:31:06,23,447,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,86.423150937104879,-81.673872305831395,29.176146520287418,0.000000000000000,6/10/2025 8:31:06,23,689,,,External,
,2,6.000000000000000,1.666666666666667,"Edwards, O",,99.667623025674317,267.799251758410435,-81.708750139644096,29.219904914176073,0.000000000000000,6/10/2025 8:31:06,23,908,Division C,,ArcGIS,77
,2,6.000000000000000,1.666666666666667,"Evans, L",,113.366157143084450,181.973749205262976,-81.707717124678041,29.221156343121525,0.000000000000000,6/10/2025 8:31:06,23,1007,Division C,FFT2,External,67
,2,6.000000000000000,1.666666666666667,"Gonzalez, G",,78.975456677898720,335.221738040645278,-81.662008102262121,29.206399179827823,0.000000000000000,6/10/2025 8:31:06,23,1120,Division B,FFT2,ArcGIS,86
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,186.709868941408331,-81.700435291153454,29.238028568603141,0.000000000000000,6/10/2025 8:31:06,23,1209,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,188.129907884168290,-81.713133054949608,29.199442877131027,0.000000000000000,6/10/2025 8:31:06,23,2250,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Johns, P",,71.129522073744042,356.425810052928398,-81.660714257860093,29.201162563856879,0.000000000000000,6/10/2025 8:31:06,23,3018,Division B,FFT2,ArcGIS,64
,2,6.000000000000000,1.666666666666667,"Morris, D",,111.055117718423773,209.054938044828646,-81.709427941882140,29.221997245837510,0.000000000000000,6/10/2025 8:31:06,23,3104,Division C,CRWB,ArcGIS,94
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,331.928119764316534,-81.662230938351499,29.205390674947690,0.000000000000000,6/10/2025 8:31:06,23,3215,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Parker, H",,115.051060115438574,319.084750971980498,-81.661497613940668,29.205071883434801,0.000000000000000,6/10/2025 8:31:06,23,3337,Division B,FFT1,ArcGIS,62
,2,6.000000000000000,1.666666666666667,"Perez, L",,96.236207436970574,338.962735795789797,-81.661047225606680,29.204198820408621,0.000000000000000,6/10/2025 8:31:06,23,3452,Division B,DIVS,ArcGIS,93
,2,6.000000000000000,1.666666666666667,"Phillips, P",,96.893172269069808,347.469700776144634,-81.660407278374677,29.203010719785436,0.000000000000000,6/10/2025 8:31:06,23,3565,Division B,FFT1,ArcGIS,81
,2,6.000000000000000,1.666666666666667,"Ramirez, L",,22.442373375251503,0.000000000000000,-81.650333440522843,29.226069231031502,0.000000000000000,6/10/2025 8:31:06,23,3661,Division A,FFT1,ArcGIS,49
,2,6.000000000000000,1.666666666666667,"Reed, O",,95.336095388210722,169.381822996620201,-81.708586159375500,29.222475211848977,0.000000000000000,6/10/2025 8:31:06,23,3683,Division C,DIVS,ArcGIS,82
,2,6.000000000000000,1.666666666666667,"Richardson, E",,39.675289751446471,4.635741194685906,-81.650346410398924,29.226188940833065,0.000000000000000,6/10/2025 8:31:06,23,3778,Division A,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Roberts, S",,102.412579713392844,3.178113874628679,-81.660646031712574,29.202471917989250,0.000000000000000,6/10/2025 8:31:06,23,3817,Division B,FFT1,ArcGIS,66
,2,6.000000000000000,1.666666666666667,"Rogers, J",,107.656554631060374,163.443997357691217,-81.709305868021559,29.223812730873142,0.000000000000000,6/10/2025 8:31:06,23,3919,Division C,FFT1,ArcGIS,73
,2,6.000000000000000,1.666666666666667,"Sanchez, W",,95.366172615094229,187.124589884635441,-81.709042672423081,29.224856422420999,0.000000000000000,6/10/2025 8:31:06,23,4026,Division C,FFT2,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"Turner, A",,59.428575269841538,18.433861619465333,-81.660522508869434,29.201863037483502,0.000000000000000,6/10/2025 8:31:06,23,4121,Division B,FFT2,ArcGIS,73
,2,6.000000000000000,1.666666666666667,"Adams, M",,58.243619250421602,355.915852841917513,-81.660819119999843,29.200662520152289,0.000000000000000,6/10/2025 8:31:07,24,32,Division B,CRWB,External,93
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,262.726591202378700,-81.709703669877143,29.219565796898650,0.000000000000000,6/10/2025 8:31:07,24,101,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,190.784249620416574,-81.716542171334297,29.197828731286911,0.000000000000000,6/10/2025 8:31:07,24,290,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,100.619401866120995,-81.705290900859794,29.180011895591104,0.000000000000000,6/10/2025 8:31:07,24,448,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,86.423150937104879,-81.673822496943842,29.176149238031091,0.000000000000000,6/10/2025 8:31:07,24,690,,,External,
,2,6.000000000000000,1.666666666666667,"Edwards, O",,99.667623025674317,267.795948376952936,-81.708765100186824,29.219904411627592,0.000000000000000,6/10/2025 8:31:07,24,909,Division C,,ArcGIS,77
,2,6.000000000000000,1.666666666666667,"Evans, L",,113.366157143084450,181.977066461187405,-81.707717640311031,29.221143284076526,0.000000000000000,6/10/2025 8:31:07,24,1008,Division C,FFT2,External,67
,2,6.000000000000000,1.666666666666667,"Gonzalez, G",,78.975456677898720,335.221738040645278,-81.662014376994378,29.206411044984069,0.000000000000000,6/10/2025 8:31:07,24,1121,Division B,FFT2,ArcGIS,86
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,186.709836809552542,-81.700457157045790,29.237866381442291,0.000000000000000,6/10/2025 8:31:07,24,1210,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,188.130141248376987,-81.713114339448978,29.199281609858534,0.000000000000000,6/10/2025 8:31:07,24,2251,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Johns, P",,71.129522073744042,356.422593455288450,-81.660715192107986,29.201175607413013,0.000000000000000,6/10/2025 8:31:07,24,3019,Division B,FFT2,ArcGIS,64
,2,6.000000000000000,1.666666666666667,"Morris, D",,111.055117718423773,209.054937988852942,-81.709435212846046,29.221985823088989,0.000000000000000,6/10/2025 8:31:07,24,3105,Division C,CRWB,ArcGIS,94
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,331.928119707816620,-81.662237983838267,29.205402206186417,0.000000000000000,6/10/2025 8:31:07,24,3216,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Parker, H",,115.051060115438574,319.087348831770328,-81.661507419950311,29.205081759431312,0.000000000000000,6/10/2025 8:31:07,24,3338,Division B,FFT1,ArcGIS,62
,2,6.000000000000000,1.666666666666667,"Perez, L",,96.236207436970574,338.962735795789797,-81.661052600227009,29.204211017505340,0.000000000000000,6/10/2025 8:31:07,24,3453,Division B,DIVS,ArcGIS,93
,2,6.000000000000000,1.666666666666667,"Phillips, P",,96.893172269069808,347.469700776144634,-81.660410525784428,29.203023477680890,0.000000000000000,6/10/2025 8:31:07,24,3566,Division B,FFT1,ArcGIS,81
,2,6.000000000000000,1.666666666666667,"Reed, O",,95.336095388210722,169.378444036508540,-81.708583400649260,29.222462368568685,0.000000000000000,6/10/2025 8:31:07,24,3684,Division C,DIVS,ArcGIS,82
,2,6.000000000000000,1.666666666666667,"Richardson, E",,39.675289751446471,4.635741258510009,-81.650345200368221,29.226201963956512,0.000000000000000,6/10/2025 8:31:07,24,3779,Division A,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Roberts, S",,102.412579713392844,3.178113874628679,-81.660645200770944,29.202484966867736,0.000000000000000,6/10/2025 8:31:07,24,3818,Division B,FFT1,ArcGIS,66
,2,6.000000000000000,1.666666666666667,"Rogers, J",,107.656554631060374,163.441681761206667,-81.709301601023967,29.223800206055238,0.000000000000000,6/10/2025 8:31:07,24,3920,Division C,FFT1,ArcGIS,73
,2,6.000000000000000,1.666666666666667,"Sanchez, W",,95.366172615094229,187.127574772509519,-81.709044529240785,29.224843457140096,0.000000000000000,6/10/2025 8:31:07,24,4027,Division C,FFT2,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"Turner, A",,59.428575269841538,18.433861619465333,-81.660517773849563,29.201875436383400,0.000000000000000,6/10/2025 8:31:07,24,4122,Division B,FFT2,ArcGIS,73
,2,6.000000000000000,1.666666666666667,"Adams, M",,58.243619250421602,355.912668751320894,-81.660820186300086,29.200675555930488,0.000000000000000,6/10/2025 8:31:08,25,33,Division B,CRWB,External,93
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,262.723616638716408,-81.709718521723730,29.219564141854516,0.000000000000000,6/10/2025 8:31:08,25,102,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,190.785069755329459,-81.716551509321675,29.197785934880944,0.000000000000000,6/10/2025 8:31:08,25,291,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,100.620415541497309,-81.705241849252005,29.180003865803727,0.000000000000000,6/10/2025 8:31:08,25,449,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,86.423150937104879,-81.673772687157964,29.176151956559085,0.000000000000000,6/10/2025 8:31:08,25,691,,,External,
,2,6.000000000000000,1.666666666666667,"Edwards, O",,99.667623025674317,267.799251758410435,-81.708780060729566,29.219903909863174,0.000000000000000,6/10/2025 8:31:08,25,910,Division C,,ArcGIS,77
,2,6.000000000000000,1.666666666666667,"Evans, L",,113.366157143084450,181.973630867287682,-81.707718155943994,29.221130225813866,0.000000000000000,6/10/2025 8:31:08,25,1009,Division C,FFT2,External,67
,2,6.000000000000000,1.666666666666667,"Gonzalez, G",,78.975456677898720,335.221738040645278,-81.662020650828325,29.206422910923013,0.000000000000000,6/10/2025 8:31:08,25,1122,Division B,FFT2,ArcGIS,86
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,186.709868941408331,-81.700479023836422,29.237704194024463,0.000000000000000,6/10/2025 8:31:08,25,1211,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,188.130180140069797,-81.713140805613875,29.199119884379392,0.000000000000000,6/10/2025 8:31:08,25,2252,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Johns, P",,71.129522073744042,356.422379024189581,-81.660716125457569,29.201188650967492,0.000000000000000,6/10/2025 8:31:08,25,3020,Division B,FFT2,ArcGIS,64
,2,6.000000000000000,1.666666666666667,"Morris, D",,111.055117718423773,207.511747819245500,-81.709442483809980,29.221974401123205,0.000000000000000,6/10/2025 8:31:08,25,3106,Division C,CRWB,ArcGIS,94
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,331.928119707816620,-81.662245029325049,29.205413737423910,0.000000000000000,6/10/2025 8:31:08,25,3217,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Parker, H",,115.051060115438574,319.087348831770328,-81.661517225959955,29.205091634642812,0.000000000000000,6/10/2025 8:31:08,25,3339,Division B,FFT1,ArcGIS,62
,2,6.000000000000000,1.666666666666667,"Perez, L",,96.236207436970574,338.962735795789797,-81.661057974847367,29.204223215384740,0.000000000000000,6/10/2025 8:31:08,25,3454,Division B,DIVS,ArcGIS,93
,2,6.000000000000000,1.666666666666667,"Phillips, P",,96.893172269069808,347.469700776144634,-81.660413774092504,29.203036235574675,0.000000000000000,6/10/2025 8:31:08,25,3567,Division B,FFT1,ArcGIS,81
,2,6.000000000000000,1.666666666666667,"Reed, O",,95.336095388210722,169.381823043816723,-81.708580641923021,29.222449526070783,0.000000000000000,6/10/2025 8:31:08,25,3685,Division C,DIVS,ArcGIS,82
,2,6.000000000000000,1.666666666666667,"Richardson, E",,39.675289751446471,4.635741279210961,-81.650343990337547,29.226214987078368,0.000000000000000,6/10/2025 8:31:08,25,3780,Division A,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Roberts, S",,102.412579713392844,3.181546323868702,-81.660644370727596,29.202498015744553,0.000000000000000,6/10/2025 8:31:08,25,3819,Division B,FFT1,ArcGIS,66
,2,6.000000000000000,1.666666666666667,"Rogers, J",,107.656554631060374,163.441681895575442,-81.709297334924685,29.223787682019854,0.000000000000000,6/10/2025 8:31:08,25,3921,Division C,FFT1,ArcGIS,73
,2,6.000000000000000,1.666666666666667,"Sanchez, W",,95.366172615094229,187.124163566458435,-81.709046386058475,29.224830492641523,0.000000000000000,6/10/2025 8:31:08,25,4028,Division C,FFT2,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"Turner, A",,59.428575269841538,18.436035862875627,-81.660513039728016,29.201887834497597,0.000000000000000,6/10/2025 8:31:08,25,4123,Division B,FFT2,ArcGIS,73
,2,6.000000000000000,1.666666666666667,"Adams, M",,58.243619250421602,355.915852841917513,-81.660821252600314,29.200688591707021,0.000000000000000,6/10/2025 8:31:09,26,34,Division B,CRWB,External,93
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,262.726591202378700,-81.709733372672005,29.219562487594324,0.000000000000000,6/10/2025 8:31:09,26,103,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,190.784249620416574,-81.716560847309054,29.197743139241233,0.000000000000000,6/10/2025 8:31:09,26,292,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,100.619401866120995,-81.705192797644230,29.179995836015653,0.000000000000000,6/10/2025 8:31:09,26,450,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,86.423150937104879,-81.673722878270411,29.176154674302680,0.000000000000000,6/10/2025 8:31:09,26,692,,,External,
,2,6.000000000000000,1.666666666666667,"Edwards, O",,99.667623025674317,267.795948376952936,-81.708795022170619,29.219903407314682,0.000000000000000,6/10/2025 8:31:09,26,911,Division C,,ArcGIS,77
,2,6.000000000000000,1.666666666666667,"Evans, L",,113.366157143084450,181.977066461187405,-81.707718672475281,29.221117166765605,0.000000000000000,6/10/2025 8:31:09,26,1010,Division C,FFT2,External,67
,2,6.000000000000000,1.666666666666667,"Gonzalez, G",,78.975456677898720,335.226300050985117,-81.662026924662271,29.206434776860643,0.000000000000000,6/10/2025 8:31:09,26,1123,Division B,FFT2,ArcGIS,86
,1,75.000000000000000,20.833333333333332,Helo_1,,1041.024213156016913,186.709836807158410,-81.700500890627069,29.237542005565832,0.000000000000000,6/10/2025 8:31:09,26,1212,,,ADS-B,
,1,75.000000000000000,20.833333333333332,Helo_2,,739.644890110157348,188.130141248376987,-81.713167272677097,29.198958157861021,0.000000000000000,6/10/2025 8:31:09,26,2253,,,ADS-B,
,2,6.000000000000000,1.666666666666667,"Johns, P",,71.129522073744042,356.425810052928398,-81.660717059705462,29.201201694520289,0.000000000000000,6/10/2025 8:31:09,26,3021,Division B,FFT2,ArcGIS,64
,2,6.000000000000000,1.666666666666667,"Morris, D",,111.055117718423773,195.421247103112080,-81.709449754773885,29.221962979156149,0.000000000000000,6/10/2025 8:31:09,26,3107,Division C,CRWB,ArcGIS,94
,2,6.000000000000000,1.666666666666667,"Nelson, Z",,122.218796477908967,331.928119707816620,-81.662252074811818,29.205425268660083,0.000000000000000,6/10/2025 8:31:09,26,3218,Division B,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Parker, H",,115.051060115438574,319.087348831770328,-81.661527031071273,29.205101510637490,0.000000000000000,6/10/2025 8:31:09,26,3340,Division B,FFT1,ArcGIS,62
,2,6.000000000000000,1.666666666666667,"Perez, L",,96.236207436970574,338.962735795789797,-81.661063349467710,29.204235413262630,0.000000000000000,6/10/2025 8:31:09,26,3455,Division B,DIVS,ArcGIS,93
,2,6.000000000000000,1.666666666666667,"Phillips, P",,96.893172269069808,347.469700776144634,-81.660417021502241,29.203048992682799,0.000000000000000,6/10/2025 8:31:09,26,3568,Division B,FFT1,ArcGIS,81
,2,6.000000000000000,1.666666666666667,"Reed, O",,95.336095388210722,169.378444099444835,-81.708577882298457,29.222436683571264,0.000000000000000,6/10/2025 8:31:09,26,3686,Division C,DIVS,ArcGIS,82
,2,6.000000000000000,1.666666666666667,"Richardson, E",,39.675289751446471,4.635741258510009,-81.650342780306858,29.226228010198572,0.000000000000000,6/10/2025 8:31:09,26,3781,Division A,FFT1,ArcGIS,83
,2,6.000000000000000,1.666666666666667,"Roberts, S",,102.412579713392844,3.181546309653413,-81.660643539785980,29.202511064619770,0.000000000000000,6/10/2025 8:31:09,26,3820,Division B,FFT1,ArcGIS,66
,2,6.000000000000000,1.666666666666667,"Rogers, J",,107.656554631060374,163.443997357691217,-81.709293067927064,29.223775157198933,0.000000000000000,6/10/2025 8:31:09,26,3922,Division C,FFT1,ArcGIS,73
,2,6.000000000000000,1.666666666666667,"Sanchez, W",,95.366172615094229,187.124163534685295,-81.709048243774490,29.224817527357381,0.000000000000000,6/10/2025 8:31:09,26,4029,Division C,FFT2,ArcGIS,67
,2,6.000000000000000,1.666666666666667,"Turner, A",,59.428575269841538,18.437123006334332,-81.660508304708159,29.201900232610345,0.000000000000000,6/10/2025 8:31:09,26,4124,Division B,FFT2,ArcGIS,73
,2,6.000000000000000,1.666666666666667,"Adams, M",,58.243619250421602,355.915852841917513,-81.660822319798868,29.200701628266060,0.000000000000000,6/10/2025 8:31:10,27,35,Division B,CRWB,External,93
,2,6.000000000000000,1.666666666666667,"Cook, V",,180.678778073161368,262.723616646826258,-81.709748224518606,29.219560832550140,0.000000000000000,6/10/2025 8:31:10,27,104,Division C,FFT1,ArcGIS,81
,6,20.000000000000000,5.555555555555555,Dozer_1,,158.193175746992551,190.784249620416574,-81.716570186194758,29.197700342799525,0.000000000000000,6/10/2025 8:31:10,27,293,,,ArcGIS,93
,6,20.000000000000000,5.555555555555555,Dozer_2,,242.404520250345172,100.619401866120995,-81.705143746036470,29.179987805442639,0.000000000000000,6/10/2025 8:31:10,27,451,,,ArcGIS,98
,6,20.000000000000000,5.555555555555555,Dozer_3,,219.783725561004132,86.423086672049251,-81.673673068484547,29.176157392830472,0.000000000000000,6/10/2025 8:31:10,27,693,,,External,
,2,6.000000000000000,1.666666666666667,"Edwards, O",,99.667623025674317,267.799251758410435,-81.708809982713362,29.219902905550260,0.000000000000000,6/10/2025 8:31:10,27,912,Division C,,ArcGIS,77
,2,6.000000000000000,1.666666666666667,"Evans, L",,113.366157143084450,181.973749269261020,-81.707719188108257,29.221104107715608,0.000000000000000,6/10/2025 8:31:10,27,1011,Division C,FFT2,External,67
